iteratie, x pos,y pos,deltavx,deltavy, lichtcoefficient
0,0.013997404057222402,1.0000032283941522,-0.002595942777598542,0.003228394152246313,0.3332595714594046
10,0.1538288792869473,1.0002120116815976,-0.002586340686801857,0.003180166646781556,0.3332595714594046
20,0.2934018157373457,1.0007383330329749,-0.002576791776433462,0.0031322062455808835,0.3332595714594046
30,0.43271716777304325,1.0015773990521186,-0.002567295654484956,0.003084510979741106,0.3332595714594046
40,0.5717758844836941,1.0027244428369606,-0.0025578519325534376,0.003037078898468014,0.3332595714594046
50,0.7105789097227856,1.004174723784627,-0.0025484602258017777,0.0029899080688768702,0.3332595714594046
60,0.8491271821460868,1.0059235273983276,-0.002539120152919409,0.002942996575795471,0.3332595714594046
70,0.9874216352497456,1.0079661650960123,-0.00252983133608362,0.002896342521569716,0.3332595714594046
80,1.1254631974080351,1.0102979740207783,-0.002520593400921334,0.0028499440258716716,0.3332595714594046
90,1.2632527919107586,1.0129143168530086,-0.002511405976471383,0.0028037992255100586,0.3332595714594046
100,1.4007913370003109,1.0158105816242207,-0.00250226869514726,0.0027579062742432024,0.3332595714594046
110,1.5380797459084048,1.0189821815326099,-0.0024931811927003515,0.0027122633425943387,0.3332595714594046
120,1.6751189268924613,1.0224245547602662,-0.002484143108183618,0.0026668686176692003,0.3332595714594046
130,1.8119097832716742,1.0261331642920493,-0.0024751540839157617,0.002621720302976055,0.3332595714594046
140,1.948453213462743,1.0301034977361008,-0.00246621376544582,0.0025768166182478626,0.3332595714594046
150,2.0847501110152904,1.0343310671459758,-0.0024573218015182248,0.0025321557992667946,0.3332595714594046
160,2.2208013646469524,1.0388114088443816,-0.002448477844038296,0.002487736097690901,0.3332595714594046
170,2.3566078582781573,1.0435400832484978,-0.0024396815480381686,0.002443555780882999,0.3332595714594046
